card_id,name,cost,power,counter,color,image_url,card_text,rarity,card_type,life,product_id,group_name
EB02-030,And That's When Somebody Makes Fun of Their Friend's Dream!!!!,2,0,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/629126_200w.jpg,"[Counter] If any of your Characters would be K.O.'d in battle during this turn, you may trash 1 card from your hand instead. [Trigger] Draw 1 card.",C,Event,0,629126,Extra Booster: Anime 25th Collection
EB02-031,Hope,2,0,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/629127_200w.jpg,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order. [Trigger] Activate this card's [Main] effect.",R,Event,0,629127,Extra Booster: Anime 25th Collection
EB02-032,Iceburg,1,0,2000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/629128_200w.jpg,"[On Play] If you have 3 or more DON!! cards on your field, look at 7 cards from the top of your deck; reveal up to 1 [Galley-La Company] and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 [Galley-La Company] from your hand.",C,Character,0,629128,Extra Booster: Anime 25th Collection
EB02-033,Klabautermann,1,0,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/629129_200w.jpg,"If you have [Merry Go] on your field, this Character gains [Blocker].",C,Character,0,629129,Extra Booster: Anime 25th Collection
EB02-034,Komei,4,6000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/629130_200w.jpg,,C,Character,0,629130,Extra Booster: Anime 25th Collection
EB02-035,Sanji & Pudding (Alternate Art),5,7000,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/629132_200w.jpg,"[Your Turn] [Once Per Turn] When 2 or more DON!! cards on your field are returned to your DON!! deck, add up to 1 DON!! card from your DON!! deck and set it as active. [On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, draw 1 card.",SR,Character,0,629132,Extra Booster: Anime 25th Collection
EB02-036,Nico Robin (Alternate Art),3,2000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/629134_200w.jpg,"[Blocker] [On K.O.] DON!! 1: Look at 3 cards from the top of your deck; reveal up to 1 ""Straw Hat Crew"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",R,Character,0,629134,Extra Booster: Anime 25th Collection
EB02-037,Franky,3,4000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/629135_200w.jpg,"[On Play]/[When Attacking] If your Leader has the ""Straw Hat Crew"" type and the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 DON!! card from your DON!! deck and rest it.",R,Character,0,629135,Extra Booster: Anime 25th Collection
EB02-038,Magellan,3,4000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/629136_200w.jpg,"[On Play] Play up to 1 ""Impel Down"" type Character card with a cost of 2 or less from your hand.",C,Character,0,629136,Extra Booster: Anime 25th Collection
EB02-039,GERMA 66,4,0,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/629137_200w.jpg,"[Main] You may trash 1 ""GERMA 66"" type Character card with 4000 power or less from your hand: If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, play up to 1 Character card with 5000 to 7000 power and the same card name as the trashed card from your trash.",C,Event,0,629137,Extra Booster: Anime 25th Collection
EB02-040,BRAND NEW WORLD,2,0,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/629138_200w.jpg,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order. [Trigger] Activate this card's [Main] effect.",R,Event,0,629138,Extra Booster: Anime 25th Collection
EB02-041,Merry Go (Judge Pack Vol. 7),1,0,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/668192_200w.jpg,"[On Play] If your Leader has the ""Straw Hat Crew"" type, draw 1 card. [Activate: Main] You may rest this Stage: If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, up to 1 of your ""Straw Hat Crew"" type Characters gains +2 cost until the end of your opponent's next turn.",R,Stage,0,668192,One Piece Promotion Cards
EB02-042,All-Hunt Grount,6,8000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/629140_200w.jpg,,C,Character,0,629140,Extra Booster: Anime 25th Collection
EB02-043,Jonathan,7,9000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/629141_200w.jpg,,C,Character,0,629141,Extra Booster: Anime 25th Collection
EB02-044,Sengoku (Alternate Art),7,7000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/629143_200w.jpg,"[Blocker] [On Play] Play up to 1 black ""Navy"" type Character card with a cost of 4 or less from your trash rested.",SR,Character,0,629143,Extra Booster: Anime 25th Collection
EB02-045,Trafalgar Law (Alternate Art),5,6000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/629145_200w.jpg,"[Blocker] [On Play] You may place 2 cards from your trash at the bottom of your deck in any order: Choose one: • Draw 1 card. • If your opponent has 5 or more cards in their hand, your opponent trashes 1 card from their hand.",SR,Character,0,629145,Extra Booster: Anime 25th Collection
EB02-046,Hildon,3,3000,2000,Black,https://tcgplayer-cdn.tcgplayer.com/product/629146_200w.jpg,[On Play] Trash 2 cards from the top of your deck and give up to 1 of your opponent's Characters 1 cost during this turn.,C,Character,0,629146,Extra Booster: Anime 25th Collection
EB02-047,Blueno,5,6000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/629147_200w.jpg,"[Activate: Main] You may trash 1 card from your hand and trash this Character: Play up to 1 Character card with a type including ""CP"" and a cost of 5 or less other than [Blueno] from your trash.",C,Character,0,629147,Extra Booster: Anime 25th Collection
EB02-048,Brook (Alternate Art),5,6000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/629149_200w.jpg,[On Play] Add up to 1 [Laboon] from your trash to your hand. [On K.O.] Play up to 1 [Laboon] with a cost of 4 or less from your hand.,R,Character,0,629149,Extra Booster: Anime 25th Collection
EB02-049,Monkey.D.Garp,5,6000,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/629150_200w.jpg,"[On Play] Give up to 2 rested DON!! cards to 1 of your Leader. [Activate: Main] You may rest this Character: If your Leader is [Monkey.D.Garp], K.O. up to 1 of your opponent's Characters with a cost of 1 or less.",R,Character,0,629150,Extra Booster: Anime 25th Collection
EB02-050,Kokoro no Chizu,2,0,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/629151_200w.jpg,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order. [Trigger] Activate this card's [Main] effect.",R,Event,0,629151,Extra Booster: Anime 25th Collection
EB02-051,Three-Pace Hum Soul Notch Slash,3,0,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/629152_200w.jpg,[Main] Choose one: • K.O. up to 1 of your opponent's Characters with a cost of 2 or less. • Give up to 1 of your opponent's Characters 4 cost during this turn.,C,Event,0,629152,Extra Booster: Anime 25th Collection
EB02-052,Enel (Alternate Art),10,11000,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/629154_200w.jpg,"If your Leader has the ""Sky Island"" type, this Character gains [Rush]. [When Attacking] You may trash 1 card from your hand: If you have 1 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards. Then, this Character gains +1000 power during this turn.",SR,Character,0,629154,Extra Booster: Anime 25th Collection
EB02-053,Myskina Olga,3,4000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/629155_200w.jpg,[On Play]/[On K.O.] Look at up to 1 card from the top of your or your opponent's Life cards and place it at the top or bottom of the Life cards.,C,Character,0,629155,Extra Booster: Anime 25th Collection
EB02-054,Sanji (Alternate Art),5,6000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/629157_200w.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.) [On Play] If you have 2 or less Life cards, draw 2 cards and trash 1 card from your hand.",R,Character,0,629157,Extra Booster: Anime 25th Collection
EB02-055,Jinbe (Winner Pack 2025 Vol. 3),4,5000,2000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/641206_200w.jpg,"[Trigger] If your Leader has the ""Fish-Man"" or ""Merfolk"" type and you have 2 or less Life cards, play this card.",R,Character,0,641206,One Piece Promotion Cards
EB02-056,Vegapunk (Alternate Art),5,0,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/629160_200w.jpg,"[Blocker] [On Play] Look at 5 cards from the top of your deck; play up to 1 ""Scientist"" type Character card with a cost of 5 or less other than [Vegapunk]. Then, place the rest at the bottom of your deck in any order and if your opponent has 2 or less Characters, trash 1 card from your hand. [Trigger] Draw 1 card.",SR,Character,0,629160,Extra Booster: Anime 25th Collection
EB02-057,Mad Treasure,4,5000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/629161_200w.jpg,[When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: Add up to 1 of your opponent's Characters with a cost of 3 or less to the top or bottom of your opponent's Life cards face-up.,C,Character,0,629161,Extra Booster: Anime 25th Collection
EB02-058,UUUUUS!,2,0,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/629162_200w.jpg,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order. [Trigger] Activate this card's [Main] effect.",R,Event,0,629162,Extra Booster: Anime 25th Collection
EB02-059,Without Your Help I Can't Become the King of the Pirates!!!!,4,0,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/629163_200w.jpg,"[Counter] Up to 1 of your Leader or Character cards gains +1000 power during this battle. Then, if you have 1 or less Life cards, play up to 1 of your yellow ""Straw Hat Crew"" type Character cards or [Sanji] with a cost of 5 or less from your hand.",C,Event,0,629163,Extra Booster: Anime 25th Collection
EB02-060,Merry Go (060),2,0,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/629164_200w.jpg,"[Activate: Main] You may rest this Stage and turn 1 card from the top of your Life cards face-up: Up to 1 of your ""Straw Hat Crew"" type Characters gains +1000 power until the end of your opponent's next turn.",C,Stage,0,629164,Extra Booster: Anime 25th Collection
EB02-061,Monkey.D.Luffy (061) (Manga),6,7000,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/629167_200w.jpg,"If your Leader is multicolored and your opponent has 5 or more DON!! cards on their field, this Character gains [Rush]. [When Attacking] [Once Per Turn] You may return 2 of your active DON!! cards to your DON!! deck: Set this Character as active. Then, add 1 card from the top of your Life cards to your hand.",SEC,Character,0,629167,Extra Booster: Anime 25th Collection
EB03-001,Nefeltari Vivi (001) (Alternate Art),0,5000,0,Blue;Red,https://tcgplayer-cdn.tcgplayer.com/product/672740_200w.jpg,"[Once Per Turn] If your Character with a base cost of 4 or more would be K.O.'d, you may trash 1 card from your hand instead. [Activate: Main] You may rest this Leader: Give up to 1 of your opponent's Characters 2000 power during this turn. Then, up to 1 of your Characters without a [When Attacking] effect gains [Rush] during this turn.",L,Leader,4,672740,Extra Booster: One Piece Heroines Edition
EB03-002,Ain,5,6000,2000,Red,https://tcgplayer-cdn.tcgplayer.com/product/672741_200w.jpg,,C,Character,0,672741,Extra Booster: One Piece Heroines Edition
EB03-003,Uta (003) (SP),5,7000,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/672820_200w.jpg,"[On Play] If your Leader is [Uta], draw 2 cards. Then, play up to 1 Character card with 6000 power or less and no base effect from your hand.",SR,Character,0,672820,Extra Booster: One Piece Heroines Edition
EB03-004,Carina,3,2000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/672744_200w.jpg,"[Blocker] [Opponent's Turn] If your Leader is multicolored and you have no Characters with 6000 base power or more, this Character gains +4000 power.",C,Character,0,672744,Extra Booster: One Piece Heroines Edition
EB03-005,Sugar,3,0,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/672745_200w.jpg,"[On Play] If your Leader is [Sugar], play up to 1 {Donquixote Pirates} type Character card with 6000 power or less from your hand rested.",R,Character,0,672745,Extra Booster: One Piece Heroines Edition
EB03-006,Nami (006),5,7000,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/672746_200w.jpg,"[On Play] You may give your active Leader 5000 power during this turn: Draw 1 card. [Activate: Main] [Once Per Turn] If your Leader has the {Alabasta} type, give up to 1 of your opponent's Characters 1000 power during this turn.",R,Character,0,672746,Extra Booster: One Piece Heroines Edition
EB03-007,Baccarat,4,5000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/672747_200w.jpg,[Blocker] [On K.O.] Play up to 1 Character card with 6000 power or less and no base effect from your hand.,C,Character,0,672747,Extra Booster: One Piece Heroines Edition
EB03-008,Hibari (Alternate Art),3,5000,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/672749_200w.jpg,[On Play]/[When Attacking] Up to 1 of your {SWORD} type Leader or Character cards can also attack active Characters during this turn. [Activate: Main] [Once Per Turn] Give up to 1 of your opponent's Characters 1000 power during this turn.,R,Character,0,672749,Extra Booster: One Piece Heroines Edition
EB03-009,Makino,1,0,2000,Red,https://tcgplayer-cdn.tcgplayer.com/product/672750_200w.jpg,[Activate: Main] You may rest this Character : Up to 1 of your Characters with no base effect gains +2000 power during this turn.,C,Character,0,672750,Extra Booster: One Piece Heroines Edition
EB03-010,Monet,5,6000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/672751_200w.jpg,"[Blocker] [On Play] Look at 5 cards from the top of your deck; reveal up to 1 Character card with 1000 power or less or up to 1 Event card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",R,Character,0,672751,Extra Booster: One Piece Heroines Edition
EB03-011,But If We Ever See Each Other Again... Will You Call Me Your Shipmate?!!,1,0,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/672752_200w.jpg,"[Counter] If your Leader is [Nefeltari Vivi], up to 1 of your Leader or Character cards gains +4000 power during this battle. [Trigger] Give up to 1 of your opponent's Characters 2000 power during this turn.",C,Event,0,672752,Extra Booster: One Piece Heroines Edition
EB03-012,Otama,2,0,2000,Green,https://tcgplayer-cdn.tcgplayer.com/product/672753_200w.jpg,[Activate: Main] You may rest this Character: Rest up to 1 of your opponent's DON!! cards or {Animal} or {SMILE} type Characters with a cost of 3 or less.,R,Character,0,672753,Extra Booster: One Piece Heroines Edition
